Brand*,Store id,Name,Lat*,Lng*,Address1,Address2,City,State,Zip code,Country,Phone number,Fax number,Store hours,Time zone,Dma Code,Status*
Fiouna's Persian Fusion Cuisine,"",Fiouna's Persian Fusion Cuisine,42.343415,-71.099013,90 Peterborough St,"",Boston,MA,02215,US,6172477717,"","",EST,"",Active
Dumpling Palace,"",Dumpling Palace,42.345703125,-71.0873413085938,179 Massachusetts Ave,"",Boston,MA,02115,US,6172668888,"","",EST,"",Active
La Abundancia Bakery & Restaurant,"",La Abundancia Bakery & Restaurant,42.3718109,-71.0386963,59 Meridian St,"",Boston,MA,02128,US,6178748250,"","",EST,"",Active
Minibar,"",Minibar,42.3483582,-71.0786209,51 Huntington Ave,"",Boston,MA,02116,US,6174248500,"","",EST,"",Active
The Cheesecake Factory,"",The Cheesecake Factory,42.3457537046228,-71.08194757584,115 Huntington Ave,"",Boston,MA,02199,US,6173997777,"","",EST,"",Active
Tarboosh,"",Tarboosh,42.352078,-71.1255544,2 Brighton Ave,"",Boston,MA,02134,US,6176715939,"","",EST,"",Active
Trattoria Andiamo,"",Trattoria Andiamo,42.3512200266123,-71.0572388023138,104 South St,"",Boston,MA,02111,US,6176953775,"","",EST,"",Active
Bon Me - Fort Point,"",Bon Me - Fort Point,42.3510895,-71.0502777,313 Congress St,"",Boston,MA,02210,US,8573504035,"","",EST,"",Active
Riccardo's Ristorante,"",Riccardo's Ristorante,42.363174,-71.053771,175 North St,"",Boston,MA,02109,US,6177203994,"","",EST,"",Active
Lanta Asian Cuisine,"",Lanta Asian Cuisine,42.3576469,-71.0539856,38 Batterymarch St,"",Boston,MA,02110,US,6174826046,"","",EST,"",Active
Disappearing Inc,"",Disappearing Inc,42.3564012,-71.0619355,128A Tremont St,"",Boston,MA,02108,US,6174778636,"","",EST,"",Active
Starbucks,"",Starbucks,42.355936,-71.052562,1 International Pl,"",Boston,MA,02110,US,6177374688,"","",EST,"",Active
Bailey & Sage,"",Bailey & Sage,42.3589516,-71.0550995,103 State St,"",Boston,MA,02109,US,8573503032,"","",EST,"",Active
DaCoopas Pizza and Subs,"",DaCoopas Pizza and Subs,42.380116,-71.0272287,474 Saratoga St,"",Boston,MA,02128,US,6175673399,"","",EST,"",Active
Tataway,"",Tataway,42.3514305,-71.0575966,123 South St,"",Boston,MA,02111,US,8572844800,"","",EST,"",Active
RumBa,"",RumBa,42.354093,-71.051903,InterContinental Boston,"",Boston,MA,02210,US,6172175148,"","",EST,"",Active
B. Good,"",B. Good,42.3581342472305,-71.0580600276947,255 Washington St,"",Boston,MA,02108,US,6172271006,"","",EST,"",Active
University Grill & Pizza,"",University Grill & Pizza,42.3496184,-71.1055338,712 Commonwealth Ave,"",Boston,MA,02215,US,6172477120,"","",EST,"",Active
Halftime Pizza,"",Halftime Pizza,42.3651695,-71.0615616,115 Causeway St,"",Boston,MA,02114,US,6177204578,"","",EST,"",Active
Bel Ari,"",Bel Ari,42.3514404,-71.057663,107 South St,"",Boston,MA,02111,US,6172591560,"","",EST,"",Active
BBQsmith,"",BBQsmith,42.3512556820976,-71.0595032572746,Surface Rd & Beach St,"",Boston,MA,02111,US,,"","",EST,"",Active
El Paisa Orient Heights,"",El Paisa Orient Heights,42.3871002197266,-71.0063171386719,1012 Bennington St,"",Boston,MA,02128,US,6175695267,"","",EST,"",Active
Ethel and Andy's Sandwich Shop,"",Ethel and Andy's Sandwich Shop,42.3382602632046,-71.0374722629786,134 K St,"",Boston,MA,02127,US,6172683027,"","",EST,"",Active
Nebo Cucina & Enoteca,"",Nebo Cucina & Enoteca,42.3538883,-71.0531263,520 Atlantic Ave,"",Boston,MA,02210,US,6177236326,"","",EST,"",Active
Starbucks,"",Starbucks,42.363998,-71.050484,2 Atlantic Ave,"",Boston,MA,02110,US,6177237819,"","",EST,"",Active
Oppa Sushi,"",Oppa Sushi,42.350904,-71.1313152,185 Harvard Ave,"",Boston,MA,02134,US,6172023808,"","",EST,"",Active
Limoo Tea Bar,"",Limoo Tea Bar,42.3515579,-71.1222208,1032 Commonwealth Ave,"",Boston,MA,02215,US,6173968823,"","",EST,"",Active
Nix's Mate,"",Nix's Mate,42.3573418,-71.0532303,89 Broad St,"",Boston,MA,02110,US,6173481234,"","",EST,"",Active
Homsy Jewelers,"",Homsy Jewelers,42.3568636,-71.0589007,333 Washington St,"",Boston,MA,02108,US,6175231918,"","",EST,"",Active
The Living Room,"",The Living Room,42.3617097199521,-71.0523066780897,101 Atlantic Ave,"",Boston,MA,02110,US,6177235101,"","",EST,"",Active
Savvor Restaurant and Lounge,"",Savvor Restaurant and Lounge,42.350483,-71.058691,180 Lincoln St,"",Boston,MA,02111,US,8572502165,"","",EST,"",Active
Vintage Restaurant and Lounge,"",Vintage Restaurant and Lounge,42.3577003,-71.0530167,72 Broad St,"",Boston,MA,02110,US,6174821900,"","",EST,"",Active
Clarkes Saloon at Faneuil Hall,"",Clarkes Saloon at Faneuil Hall,42.3594208,-71.055397,21 Merchants Row,"",Boston,MA,02109,US,6172277800,"","",EST,"",Active
B. Good,"",B. Good,42.346862079069,-71.087698403397,137 Massachusetts Ave,"",Boston,MA,02115,US,6172365480,"","",EST,"",Active
Legal C Bar,"",Legal C Bar,42.362682,-71.018077,"Logan International Airport, Terminal B","",Boston,MA,02128,US,8572412000,"","",EST,"",Active
Emerald Lounge,"",Emerald Lounge,42.3508582393446,-71.0669466122337,200 Stuart St,"",Boston,MA,02116,US,6174572626,"","",EST,"",Active
Triangle Coffee,"",Triangle Coffee,42.3603324890137,-71.0579986572266,1 City Hall Square,"",Boston,MA,02201,US,7632501287,"","",EST,"",Active
China House,"",China House,42.3642082214355,-71.053840637207,331 Hanover St,"",Boston,MA,02113,US,6177239888,"","",EST,"",Active
Salumeria Italiana,"",Salumeria Italiana,42.3634019185521,-71.0544474060821,151 Richmond St,"",Boston,MA,02109,US,6175238743,"","",EST,"",Active
Boston Public Garden,"",Boston Public Garden,42.3515255,-71.0669081,4 Charles St,"",Boston,MA,02116,US,,"","",EST,"",Active
Eddie C's Bar,"",Eddie C's Bar,42.369961,-71.039352,34 Maverick Sq,"",Boston,MA,02128,US,6175679395,"","",EST,"",Active
5 Spices House,"",5 Spices House,42.3513735830784,-71.0604359954596,58 Beach St,"",Boston,MA,02111,US,6175748888,"","",EST,"",Active
5 Spices House,"",5 Spices House,42.3513735830784,-71.0604359954596,58 Beach St,"",Boston,MA,02111,US,6175748888,"","",EST,"",Active
Ashburton Cafe,"",Ashburton Cafe,42.35952,-71.0622406,1 Ashburton Pl,"",Boston,MA,02108,US,6172483957,"","",EST,"",Active
Worden Hall,"",Worden Hall,42.3427610900378,-71.0568092748732,22 W Broadway,"",Boston,MA,02127,US,6177524206,"","",EST,"",Active
Bar Boulud - Boston,"",Bar Boulud - Boston,42.3487981,-71.0813006,Mandarin Oriental Hotel,"",Boston,MA,02199,US,6175358800,"","",EST,"",Active
Machine,"",Machine,42.3449287,-71.095871,1256 Boylston St,"",Boston,MA,02215,US,6175361950,"","",EST,"",Active
Rowes Wharf Bar,"",Rowes Wharf Bar,42.3565521,-71.0505981,70 Rowes Wharf,"",Boston,MA,02110,US,6174397000,"","",EST,"",Active
Alfredo's,"",Alfredo's,42.3536911,-71.135437,229 Brighton Ave,"",Boston,MA,02228,US,6175628222,"","",EST,"",Active
New York Pizza,"",New York Pizza,42.351448059082,-71.0645599365234,224 Tremont St,"",Boston,MA,02116,US,6174823459,"","",EST,"",Active
Mama's Place,"",Mama's Place,42.3334503,-71.1059036,764 Huntington Ave,"",Boston,MA,02115,US,6175661300,"","",EST,"",Active
Potbelly Sandwich Shop,"",Potbelly Sandwich Shop,42.3576058382877,-71.0581693377554,263 Washington St,"",Boston,MA,02109,US,6179330140,"","",EST,"",Active
Kung Fu Tea,"",Kung Fu Tea,42.342518,-71.0843592,334 Massachusetts Ave,"",Boston,MA,02115,US,6179363608,"","",EST,"",Active
The North Star,"",The North Star,42.3643299937248,-71.0609469562769,222 Friend St,"",Boston,MA,02114,US,6177233222,"","",EST,"",Active
Snappy Sushi,"",Snappy Sushi,42.3513588309288,-71.0757514089346,108 Newbury St,"",Boston,MA,02116,US,6172624530,"","",EST,"",Active
Trattoria Newbury,"",Trattoria Newbury,42.349186,-71.083115,264 Newbury St,"",Boston,MA,02116,US,6172660707,"","",EST,"",Active
Bone Daddy's Burgers,"",Bone Daddy's Burgers,42.3600825,-71.0588801,Downtown,"",Boston,MA,,US,7817045837,"","",EST,"",Active
The Sausage Guy,"",The Sausage Guy,42.3474006652832,-71.0971374511719,49 Lansdowne St,"",Boston,MA,02215,US,6172688324,"","",EST,"",Active
Ecco Pizzeria,"",Ecco Pizzeria,42.3508071899414,-71.1265411376953,1147 Commonwealth Ave,"",Boston,MA,02134,US,6179034324,"","",EST,"",Active
Foodie's Urban Market,"",Foodie's Urban Market,42.3411827087402,-71.0708465576172,1421 Washington St,"",Boston,MA,02118,US,6172669911,"","",EST,"",Active
Nick's House of Pizza & Seafood,"",Nick's House of Pizza & Seafood,42.3356667,-71.0462265,467 W Broadway,"",Boston,MA,02127,US,6172691161,"","",EST,"",Active
China King,"",China King,42.35143,-71.06016,60 Beach St,"",Boston,MA,02111,US,6175421763,"","",EST,"",Active
Conor Larkins Grill & Tap,"",Conor Larkins Grill & Tap,42.3408864,-71.0881103,329 Huntington Ave,"",Boston,MA,02115,US,6178670084,"","",EST,"",Active
49 Social,"",49 Social,42.3549944,-71.0617654,49 Temple Pl,"",Boston,MA,02111,US,6173389600,"","",EST,"",Active
Freshii,"",Freshii,42.3485336,-71.076355,185 Dartmouth St,"",Boston,MA,02116,US,8572770200,"","",EST,"",Active
Rock Bottom Restaurant,"",Rock Bottom Restaurant,42.3512269,-71.0653529,115 Stuart St,"",Boston,MA,02116,US,6177422739,"","",EST,"",Active
Causeway Restaurant & Bar,"",Causeway Restaurant & Bar,42.3645493372538,-71.0627413541079,65 Causeway St,"",Boston,MA,02114,US,6172279100,"","",EST,"",Active
L Street Diner & Pizzeria,"",L Street Diner & Pizzeria,42.3340994864702,-71.0352782160044,108 L St,"",Boston,MA,02127,US,6172681155,"","",EST,"",Active
Metro Cafe,"",Metro Cafe,42.3510971069336,-71.0491561889648,332 Congress St,"",Boston,MA,02210,US,6173992000,"","",EST,"",Active
House of Siam,"",House of Siam,42.3429108,-71.0730133,592 Tremont St,"",Boston,MA,02118,US,6172677426,"","",EST,"",Active
Banyan Bar & Refuge,"",Banyan Bar & Refuge,42.3440666,-71.0717468,553 Tremont St,"",Boston,MA,02116,US,6175564211,"","",EST,"",Active
BRAG - Boston Ring And Gem,"",BRAG - Boston Ring And Gem,42.3567547513243,-71.0590953603744,333 Washington St,"",Boston,MA,02108,US,6177202724,"","",EST,"",Active
Sidewalk Cafe,"",Sidewalk Cafe,42.3349609,-71.0335083,764 E 4th St,"",Boston,MA,02127,US,6174641977,"","",EST,"",Active
Boston Wine School,"",Boston Wine School,42.3477973937988,-71.1362838745117,1354 Commonwealth Ave,"",Boston,MA,02134,US,8449463724,"","",EST,"",Active
Elephant & Castle,"",Elephant & Castle,42.3565074,-71.057494,161 Devonshire Street,"",Boston,MA,02110,US,6173509977,"","",EST,"",Active
Maria's Pastry Shop,"",Maria's Pastry Shop,42.36329,-71.05643,46 Cross St,"",Boston,MA,02113,US,6175231196,"","",EST,"",Active
Spirit of Boston,"",Spirit of Boston,42.350079,-71.041844,200 Seaport Blvd,"",Boston,MA,02210,US,8663102469,"","",EST,"",Active
Delta Sky Club,"",Delta Sky Club,42.36487,-71.020714,Boston Logan International Airport,"",Boston,MA,02128,US,,"","",EST,"",Active
Warehouse Bar & Grille,"",Warehouse Bar & Grille,42.3583964,-71.0541019,40 Broad St,"",Boston,MA,02109,US,6179364383,"","",EST,"",Active
Boston Massage Studio,"",Boston Massage Studio,42.3500595092773,-71.078498840332,651 Boylston St,"",Boston,MA,02116,US,5085964563,"","",EST,"",Active
GEM,"",GEM,42.3569793999195,-71.0598700493574,42 Province St,"",Boston,MA,02108,US,6174821213,"","",EST,"",Active
Club Cafe,"",Club Cafe,42.3482771,-71.0724468,209 Columbus Ave,"",Boston,MA,02116,US,6175360966,"","",EST,"",Active
Starbucks,"",Starbucks,42.3563995,-71.069252,65-66 Beacon St,"",Boston,MA,02108,US,6177422664,"","",EST,"",Active
Serjeo,"",Serjeo,42.357026,-71.058675,333 Washington St,"",Boston,MA,02108,US,6173677399,"","",EST,"",Active
Jaho Coffee & Tea,"",Jaho Coffee & Tea,42.3379249572754,-71.0756072998047,1651 Washington St,"",Boston,MA,02118,US,6172361680,"","",EST,"",Active
Poe's Kitchen At the Rattlesnake,"",Poe's Kitchen At the Rattlesnake,42.35128,-71.07186,384 Boylston St,"",Boston,MA,02116,US,6178598555,"","",EST,"",Active
Punter's Pub,"",Punter's Pub,42.338546323878795,-71.0929369926453,450 Huntington Ave,"",Boston,MA,02108,US,,"","",EST,"",Active
Kings Boston,"",Kings Boston,42.3470687866211,-71.0856552124023,50 Dalton St,"",Boston,MA,02115,US,6172662695,"","",EST,"",Active
Pulcinella Mozzarella Bar and Restaurant,"",Pulcinella Mozzarella Bar and Restaurant,42.3636894,-71.0559082,78 Salem St,"",Boston,MA,02113,US,8572638521,"","",EST,"",Active
Java House,"",Java House,42.335352875187,-71.04241036192,566 E Broadway,"",Boston,MA,02127,US,6172683117,"","",EST,"",Active
Tavern In the Square,"",Tavern In the Square,42.352518,-71.055495,640 Atlantic Ave,"",Boston,MA,02111,US,8572334717,"","",EST,"",Active
An Tain,"",An Tain,42.3582305908203,-71.0531387329102,31 India St,"",Boston,MA,02110,US,6174261870,"","",EST,"",Active
Chef Chang's on Back Bay,"",Chef Chang's on Back Bay,42.3503386000852,-71.0890647307093,30 Massachusetts Ave,"",Boston,MA,02115,US,6172361888,"","",EST,"",Active
Urban AdvenTours,"",Urban AdvenTours,42.3616524785757,-71.0520373284817,103 Atlantic Ave,"",Boston,MA,02110,US,6176700637,"","",EST,"",Active
Cafe Podima,"",Cafe Podima,42.3611153662205,-71.0646450519562,156 Cambridge St,"",Boston,MA,02114,US,6172274959,"","",EST,"",Active
Freedom Trail Foundation Tours,"",Freedom Trail Foundation Tours,42.3531151,-71.0609131,99 Chauncy St,"",Boston,MA,02111,US,6173578300,"","",EST,"",Active
The Mission Bar & Grill,"",The Mission Bar & Grill,42.3337517,-71.1052322,724 Huntington Ave,"",Boston,MA,02120,US,6175661244,"","",EST,"",Active
Rover.com - Dog Boarding & Sitting,"",Rover.com - Dog Boarding & Sitting,42.3371305247487,-71.0719925063598,South End,"",Boston,MA,02128,US,6179327072,"","",EST,"",Active
Caffè Nero,"",Caffè Nero,42.3436595499516,-71.0721123218536,564 Tremont St,"",Boston,MA,02118,US,6179827108,"","",EST,"",Active
A-Plus Moving & Storage,"",A-Plus Moving & Storage,42.3719177,-71.0422363,44 Border St,"",Boston,MA,02128,US,8575409531,"","",EST,"",Active
Taco Mex,"",Taco Mex,42.3696746826172,-71.0386123657227,65 Maverick Sq,"",Boston,MA,02128,US,6175692838,"","",EST,"",Active
Raising Cane's,"",Raising Cane's,42.3516846,-71.1186981,949 Commonwealth Ave,"",Boston,MA,02215,US,6173585932,"","",EST,"",Active
Raising Cane's,"",Raising Cane's,42.3516846,-71.1186981,949 Commonwealth Ave,"",Boston,MA,02215,US,6173585932,"","",EST,"",Active
Cafe Pulse,"",Cafe Pulse,42.3599123954773,-71.0552385449409,141 S Market St,"",Boston,MA,02109,US,,"","",EST,"",Active
Nino's Pizza,"",Nino's Pizza,42.3583984375,-71.0704116821289,79 Charles St,"",Boston,MA,02114,US,6175233974,"","",EST,"",Active
Cobblestone,"",Cobblestone,42.3629314,-71.0552889,227 Hanover St,"",Boston,MA,02113,US,8572638057,"","",EST,"",Active
King Street Tavern,"",King Street Tavern,42.3588465,-71.0578217,1 Ct St,"",Boston,MA,02108,US,6179798203,"","",EST,"",Active
M.J. O'Connor's Irish Pub,"",M.J. O'Connor's Irish Pub,42.3513085395098,-71.0685952752829,27 Columbus Ave,"",Boston,MA,02116,US,6174822255,"","",EST,"",Active
At Your Door Cleaners,"",At Your Door Cleaners,42.36372,-71.05239,256 North St,"",Boston,MA,02113,US,6174704589,"","",EST,"",Active
Moby Dick,"",Moby Dick,42.3421300202608,-71.0859256982803,269 Huntington Ave,"",Boston,MA,02115,US,6172365511,"","",EST,"",Active
75 on Liberty Wharf,"",75 on Liberty Wharf,42.3491051075898,-71.0388948353222,220 Northern Ave,"",Boston,MA,02210,US,6172270754,"","",EST,"",Active
Hennessy's,"",Hennessy's,42.360994,-71.05683,25 Union St,"",Boston,MA,02108,US,6177422121,"","",EST,"",Active
Cheers,"",Cheers,42.355936044299,-71.0711767808,84 Beacon St,"",Boston,MA,02108,US,6172279605,"","",EST,"",Active
Dumpling King,"",Dumpling King,42.35161,-71.06094,40-44 Harrison Ave,"",Boston,MA,02111,US,6174828888,"","",EST,"",Active
wagamama,"",wagamama,42.3484569,-71.0826223,800 Boylston St,"",Boston,MA,02199,US,6177782344,"","",EST,"",Active
George's Shoe Repair,"",George's Shoe Repair,42.3399658203125,-71.0655136108398,120 Union Park St,"",Boston,MA,02118,US,6179703836,"","",EST,"",Active
Roost Bistro On Newbury,"",Roost Bistro On Newbury,42.3494778738413,-71.0831856505817,259 Newbury St,"",Boston,MA,02116,US,6175874222,"","",EST,"",Active
Salty Dog Seafood Grille & Bar,"",Salty Dog Seafood Grille & Bar,42.3601525,-71.0548741,206 Faneuil Hall Market Pl,"",Boston,MA,02109,US,6177422094,"","",EST,"",Active
Paul One Boston Place,"",Paul One Boston Place,42.3467387259007,-71.1475655436516,201 Washington St,"",Boston,MA,02201,US,6177252713,"","",EST,"",Active
Samurai Express,"",Samurai Express,42.3507922142744,-71.0714444518089,31 St James Ave,"",Boston,MA,02116,US,6174312281,"","",EST,"",Active
Inboston,"",Inboston,42.3458242,-71.0874054,175 Massachusetts Ave,"",Boston,MA,02115,US,6179827118,"","",EST,"",Active
Thorntons Fenway Grill,"",Thorntons Fenway Grill,42.3431438952684,-71.0992515832186,100 Peterborough St,"",Boston,MA,02215,US,6174210104,"","",EST,"",Active
Sorelle,"",Sorelle,42.3527489,-71.0525589,282 Congress St,"",Boston,MA,02110,US,6174265475,"","",EST,"",Active
Pagliucas,"",Pagliucas,42.3637428283691,-71.0549621582031,14 Parmenter St,"",Boston,MA,02113,US,6173671504,"","",EST,"",Active
Flames Restaurant II,"",Flames Restaurant II,42.3335876464844,-71.1055068969727,746 Huntington Ave,"",Boston,MA,02115,US,6177341911,"","",EST,"",Active
Howl At The Moon Dueling Piano Bar,"",Howl At The Moon Dueling Piano Bar,42.3565569,-71.0523694,184 High St,"",Boston,MA,02110,US,6172924695,"","",EST,"",Active
Advantage Hair Stylist,"",Advantage Hair Stylist,42.355198,-71.05442,111 High St,"",Boston,MA,02110,US,6175422524,"","",EST,"",Active
Marva's Place,"",Marva's Place,42.3699112,-71.0379181,154 Mavarick St,"",Boston,MA,02128,US,8579918022,"","",EST,"",Active
FiRE + iCE  Grill + Bar,"",FiRE + iCE  Grill + Bar,42.3506156,-71.0725688,205 Berkeley St,"",Boston,MA,02116,US,6174823473,"","",EST,"",Active
Dunkin' Donuts,"",Dunkin' Donuts,42.3522491,-71.064888,80 Boylston St,"",Boston,MA,02116,US,6175424606,"","",EST,"",Active
Paddy O's,"",Paddy O's,42.36114,-71.056744,33 Union St,"",Boston,MA,02108,US,6172637771,"","",EST,"",Active
Brandy Pete's,"",Brandy Pete's,42.3565216,-71.0533524,265 Franklin St,"",Boston,MA,02110,US,6174394165,"","",EST,"",Active
King's Chapel,"",King's Chapel,42.358193230275,-71.059903700675,58 Tremont St,"",Boston,MA,02108,US,6175231749,"","",EST,"",Active
Samurai Kuang Eatery,"",Samurai Kuang Eatery,42.355740808552,-71.058335107551,58 Franklin St,"",Boston,MA,02110,US,6174235000,"","",EST,"",Active
The Hub Pub,"",The Hub Pub,42.3573133349419,-71.059564948082,18 Province St,"",Boston,MA,02108,US,6172278952,"","",EST,"",Active
Fromage,"",Fromage,42.3370285,-71.0483627,401 W Broadway,"",Boston,MA,02127,US,6174644300,"","",EST,"",Active
Little Asia Restaurant,"",Little Asia Restaurant,42.3865500837564,-71.006927266717,991 Bennington St,"",Boston,MA,02128,US,6175698888,"","",EST,"",Active
Starbucks,"",Starbucks,42.353,-71.057487,125 Summer St,"",Boston,MA,02228,US,6177370250,"","",EST,"",Active
Dunkin' Donuts,"",Dunkin' Donuts,42.3581361025572,-71.0579388588667,235 Washington St,"",Boston,MA,02108,US,6172481987,"","",EST,"",Active
Grille 705,"",Grille 705,42.3349839448929,-71.0753383487463,705 Massachusetts Ave,"",Boston,MA,02118,US,6176063522,"","",EST,"",Active
T Anthony's,"",T Anthony's,42.35146,-71.12152,1016 Commonwealth Ave,"",Boston,MA,02215,US,6177347708,"","",EST,"",Active
Uno Pizzeria & Grill,"",Uno Pizzeria & Grill,42.3495712,-71.0802917,731 Boylston St.,"",Boston,MA,02116,US,6172678554,"","",EST,"",Active
Beijing Kyoto,"",Beijing Kyoto,42.3509712,-71.0571518,112 South St,"",Boston,MA,02111,US,6174261688,"","",EST,"",Active
Jane's Salad & Buffet,"",Jane's Salad & Buffet,42.3569838,-71.0534748,274 Franklin St,"",Boston,MA,02110,US,7816985227,"","",EST,"",Active
Cask'n Flagon,"",Cask'n Flagon,42.34738,-71.09794,62 Brookline Ave,"",Boston,MA,02215,US,6175364840,"","",EST,"",Active
Quincy's Place,"",Quincy's Place,42.3600116372108,-71.0547034442425,254 Faneuil Hall Market Pl,"",Boston,MA,02109,US,6177233635,"","",EST,"",Active
Typhoon Asian Bistro,"",Typhoon Asian Bistro,42.3496,-71.08016,725 Boylston St,"",Boston,MA,02116,US,6178598181,"","",EST,"",Active
Whisky Saigon,"",Whisky Saigon,42.3524243,-71.0656794,116 Boylston Street,"",Boston,MA,02116,US,6174827799,"","",EST,"",Active
Loretta's Last Call,"",Loretta's Last Call,42.3472148180008,-71.0945355892181,1 Lansdowne St,"",Boston,MA,02115,US,6174219595,"","",EST,"",Active
Bouvier Jewelers,"",Bouvier Jewelers,42.3568916,-71.0590897,333 Washington St,"",Boston,MA,02108,US,6177427080,"","",EST,"",Active
Boston Public Library,"",Boston Public Library,42.3496179007241,-71.0775961148307,700 Boylston St,"",Boston,MA,02116,US,6175365400,"","",EST,"",Active
Harborside Grill & Patio,"",Harborside Grill & Patio,42.3591218908767,-71.0274191802998,101 Harborside Dr,"",Boston,MA,02128,US,6175681234,"","",EST,"",Active
Umbria Prime,"",Umbria Prime,42.35704,-71.05276,295 Franklin St,"",Boston,MA,02115,US,6173381000,"","",EST,"",Active
JMP Fine Indian Cuisine,"",JMP Fine Indian Cuisine,42.3523349,-71.1247,1095 Commonwealth Ave,"",Boston,MA,02215,US,6177879700,"","",EST,"",Active
K-A Carpet Cleaning,"",K-A Carpet Cleaning,42.3398269048574,-71.0734087127197,South End,"",Boston,MA,02118,US,6177976386,"","",EST,"",Active
Andrew Square House of Pizza,"",Andrew Square House of Pizza,42.3300399780273,-71.0565643310547,395 Dorchester St,"",Boston,MA,02127,US,6172681940,"","",EST,"",Active
Bubor Cha Cha,"",Bubor Cha Cha,42.351277,-71.0608755,45 Beach St,"",Boston,MA,02111,US,6174823338,"","",EST,"",Active
New York Pizza,"",New York Pizza,42.3405047,-71.0821254,435 Massachusetts Ave,"",Boston,MA,02118,US,6172667020,"","",EST,"",Active
Bostonian Jewelers,"",Bostonian Jewelers,42.35689,-71.05909,333 Washington St,"",Boston,MA,02108,US,6175232934,"","",EST,"",Active
Molly Moo's,"",Molly Moo's,42.337131,-71.035797,687 E Second St,"",Boston,MA,02127,US,7742251003,"","",EST,"",Active
Villa Francesca,"",Villa Francesca,42.3634449,-71.0546418,150 Richmond St,"",Boston,MA,02109,US,6173672948,"","",EST,"",Active
South End Formaggio,"",South End Formaggio,42.34312,-71.06858,268 Shawmut Ave,"",Boston,MA,02118,US,6173506996,"","",EST,"",Active
Mohr & McPherson Café,"",Mohr & McPherson Café,42.3425979,-71.0654431,460 Harrison Ave,"",Boston,MA,02118,US,6172107926,"","",EST,"",Active
Starbucks,"",Starbucks,42.3547255,-71.0549425,211 Congress St,"",Boston,MA,02210,US,6176633269,"","",EST,"",Active
Mr Locksmith,"",Mr Locksmith,42.34165,-71.08843,"Boston, MA 02115","",Boston,MA,02115,US,6177855857,"","",EST,"",Active
Joe's American Bar & Grill,"",Joe's American Bar & Grill,42.3623448,-71.0508438,100 Atlantic Ave,"",Boston,MA,02110,US,6173678700,"","",EST,"",Active
Chaba Florists,"",Chaba Florists,42.3512115,-71.0644989,71 Stuart St,"",Boston,MA,02116,US,6174230468,"","",EST,"",Active
Wellfit Studio,"",Wellfit Studio,42.3518019737944,-71.0708214112686,374 Boylston St,"",Boston,MA,02116,US,6178585003,"","",EST,"",Active
Seoul Soulongtang,"",Seoul Soulongtang,42.3500295159611,-71.1323941583326,1245 Commonwealth Ave,"",Boston,MA,02134,US,6175056771,"","",EST,"",Active
Rebecca's Cafe,"",Rebecca's Cafe,42.350399,-71.0743103,500 Boylston St,"",Boston,MA,02116,US,6175365900,"","",EST,"",Active
ProPrint,"",ProPrint,42.351181,-71.0722122,410 Boylston St,"",Boston,MA,02116,US,6172674113,"","",EST,"",Active
Sports Grille Boston,"",Sports Grille Boston,42.3647293,-71.0605345,132 Canal St,"",Boston,MA,02114,US,8572847940,"","",EST,"",Active
Champion's Boston Sports Bar & Restaurant,"",Champion's Boston Sports Bar & Restaurant,42.3468795418739,-71.0798015445471,110 Huntington Ave,"",Boston,MA,02116,US,6179275304,"","",EST,"",Active
Sunset Cantina,"",Sunset Cantina,42.35085,-71.117,916 Commonwealth Ave,"",Boston,MA,02215,US,6177318646,"","",EST,"",Active
William's Tavern,"",William's Tavern,42.342743575573,-71.0545257478952,92 A St,"",Boston,MA,02127,US,6172699646,"","",EST,"",Active
Jae's Cafe,"",Jae's Cafe,42.341869354248,-71.0797653198242,520 Columbus Ave,"",Boston,MA,02118,US,6174219405,"","",EST,"",Active
"Kublin Jeffrey, OD","","Kublin Jeffrey, OD",42.3613739,-71.0652924,175 Cambridge St,"",Boston,MA,02114,US,6175237006,"","",EST,"",Active
Salsa's,"",Salsa's,42.33498,-71.04615,118 Dorchester St,"",Boston,MA,02127,US,6172697878,"","",EST,"",Active
Park Square Cafe,"",Park Square Cafe,42.3508683,-71.0714895,31 Saint James Ave,"",Boston,MA,02116,US,6174513868,"","",EST,"",Active
iPizza & Grill,"",iPizza & Grill,42.330326,-71.052895,283 Old Colony Ave,"",Boston,MA,02127,US,6172690880,"","",EST,"",Active
Dim Sum Chef,"",Dim Sum Chef,42.3523349,-71.1247,1095 Commonwealth Ave,"",Boston,MA,02215,US,6172542073,"","",EST,"",Active
John Davis Therapeutic Massage,"",John Davis Therapeutic Massage,42.35054,-71.076721,581 Boylston St,"",Boston,MA,02116,US,6177197476,"","",EST,"",Active
Cosi,"",Cosi,42.35432,-71.0564,133 Federal St,"",Boston,MA,02110,US,6172923314,"","",EST,"",Active
Starbucks,"",Starbucks,42.3591347,-71.0557709,84 State St,"",Boston,MA,02109,US,6175233053,"","",EST,"",Active
Misono Grill,"",Misono Grill,42.3523280591284,-71.1256170272827,1095 Commonwealth Ave,"",Boston,MA,02215,US,6177839188,"","",EST,"",Active
Emilio's,"",Emilio's,42.34433,-71.07053,536 Tremont St,"",Boston,MA,02116,US,6174234083,"","",EST,"",Active
Starbucks,"",Starbucks,42.355801,-71.061074,12 Winter St,"",Boston,MA,02108,US,6175421313,"","",EST,"",Active
